Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Exploded Major Stone,Standardized Stone Name,Rock Class,Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
1222,Bisotun,Iran (Islamic Republic of),Relief / Inscription / Monumental bas-relief; nan,Internal (DS/OUV),,521 BC (Achaemenid Period),Internal (DS/OUV),,Achaemenid (Persian Empire),Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Limestone,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,Iran (Islamic Republic of),Internal (DS/OUV),,Local (carved into Mt. Bisotun cliff),Internal (DS/OUV),,,,,Mountain cliff face / Monumental Inscription,Internal (DS/OUV),,Bas-relief carving,Internal (DS/OUV),,Rock-relief carving / Cuneiform incision,Internal (DS/OUV),,"Erosion, Water infiltration behind the bas-relief",Internal (DS/OUV),,Emergency actions taken to counteract water infiltration effects,Internal (DS/OUV),,Threatened by water infiltration,Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
352,Rock Art of Alta,Norway,cave art; nan,Internal (DS/OUV),,c. 5000 B.C. to c. A.D. 0 (Year 0) / c. 4200 to 500 B.C.,Internal (DS/OUV),,Prehistoric Hunter-Gatherers / Circumpolar Prehistoric Societies,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Sandstone,",Sandstone,Sandstone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,"Red Slate, Slate; Quartz-rich Sandstone, Red Ochre Clay (pigment)",Internal (DS/OUV),,,,,"Quartz-rich Sandstone, Slates",Internal (DS/OUV),,,,,Post-glacial raised shoreline / Bedrock panels,Internal (DS/OUV),,Red (Slate & Ochre pigment),Internal (DS/OUV),,"Very hard, fine-grained",Internal (DS/OUV),,Quartz,Internal (DS/OUV),,In situ bedrock (No quarrying; carved directly into bedrock panels and loose boulders),Internal (DS/OUV),,Norway,Internal (DS/OUV),,Local (In situ bedrock),Internal (DS/OUV),,,,,Substrate / Canvas (Petroglyphs and rock paintings inscribed onto rock faces/slabs),Internal (DS/OUV),,"Engravings, Chiselled petroglyphs, Painted rock art",Internal (DS/OUV),,Chiselling / Hammering / Painting with red ochre clay and animal fat,Internal (DS/OUV),,"Natural erosion, vegetation, frost weathering, cracking, lichen growth",Internal (DS/OUV),,,,,Lichen removal/cleaning techniques; Red paint repainting on carved tracks for visitor visibility,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
1225,Ruins of Loropéni,Burkina Faso,Fortress / Walled Settlement / Monument; nan,Internal (DS/OUV),,≥ 11th century AD (apogee 14th–17th centuries),Internal (DS/OUV),,Lohron or Koulango peoples,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Laterite, Laterite stone",Laterite,Laterite,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perimeter walls (up to 6 metres in height),Internal (DS/OUV),,,,,,,,,,,,,,,,,Poor,,,Yes,,,,Tier 9: Unflagged,
1225,Ruins of Loropéni,Burkina Faso,Fortress / Walled Settlement / Monument; nan,Internal (DS/OUV),,≥ 11th century AD (apogee 14th–17th centuries),Internal (DS/OUV),,Lohron or Koulango peoples,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Laterite, Laterite stone",Laterite stone,Laterite,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perimeter walls (up to 6 metres in height),Internal (DS/OUV),,,,,,,,,,,,,,,,,Poor,,,Yes,,,,Tier 9: Unflagged,
968,Agricultural Landscape of Southern Öland,Sweden,"Agrarian landscape, villages, stone walls; nan",Internal (DS/OUV),,"~5,000 years (Prehistoric, Iron Age, Medieval, 18th/19th centuries)",Internal (DS/OUV),,Öland farmers / Agrarian settlement,Internal (DS/OUV),,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,,,,Limestone (bedrock/plateau),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Local (Derived from local limestone bedrock),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
1425,"The Climats, terroirs of Burgundy",France,"Palace, Wall, Hospices, Chateau, Enclosures; nan",Internal (DS/OUV),,High Middle Ages / Almost two millennia,Internal (DS/OUV),,"Benedictine and Cistercian monastic orders, Valois Dukes of Burgundy",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,,,Internal (DS/OUV),,,,,,,,Clay-limestone (soils),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone walls, enclosures, stone-piles (meurgers), edifices of power",Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,Yes,,,,Tier 9: Unflagged,
449,Peking Man Site at Zhoukoudian,China,Natural limestone caves; nan,Internal (DS/OUV),,Middle Pleistocene to Palaeolithic,Internal (DS/OUV),,Prehistoric human societies / Early humans,Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,Middle Pleistocene (Era of hominid habitation),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,"Local (""natural limestone caves in this area"")",Internal (DS/OUV),,,,,Natural caves used as a survival environment,Internal (DS/OUV),,,,,,,,,,,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
1471,Necropolis of Bet She’arim: A Landmark of Jewish Renewal,Israel,Catacombs / Necropolis; nan,Internal (DS/OUV),,2nd to 4th centuries AD,Internal (DS/OUV),,Ancient Judaism (Roman/Greco-Roman influence),Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Limestone,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Local (Hewed directly into the slopes / in-situ),Internal (DS/OUV),,,,,Hewed into slopes to create subterranean catacombs,Internal (DS/OUV),,"Carved artworks, human images, multi-language inscriptions, decorative details",Internal (DS/OUV),,Hewed (man-made excavation into bedrock),Internal (DS/OUV),,,,,,,,,,,Good,,,Yes,,,,Tier 9: Unflagged,
1293,Hegra Archaeological Site (al-Hijr / Madā ͐ in Ṣāliḥ),Saudi Arabia,"Monumental tombs with decorated facades, water wells; nan",Internal (DS/OUV),,1st century BC to 1st century AD,Internal (DS/OUV),,Nabataean,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",Internal (DS/OUV),,Sandstone,Sandstone,Sandstone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,In-situ (directly cut into the rock/ground),Internal (DS/OUV),,,,,,,,,,,Monuments and artificial water wells,Internal (DS/OUV),,Decorated facades and decorative motifs,Internal (DS/OUV),,Directly cut/sunk into the rock and sandstone,Internal (DS/OUV),,,,,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
1695,Zagori Cultural Landscape,Greece,"Traditional, Vernacular (Byzantine and Ottoman influences); nan",Internal (DS/OUV),,18th and 19th centuries,Internal (DS/OUV),,Greek / Byzantine and Ottoman,Internal (DS/OUV),,"(v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Local (""sustainable management of natural resources"" from the environment)",Internal (DS/OUV),,,,,"Stone-arched bridges, traditional buildings, cobbled paths, staircases",Internal (DS/OUV),,,,,"Limestone masonry, drystone walling",Internal (DS/OUV),,Vulnerable due to socio-cultural and environmental pressures,Internal (DS/OUV),,,,,"Continued use of traditional craftsmanship, authentic techniques, and materials",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1527,Caves and Ice Age Art in the Swabian Jura,Germany,Caves (natural structures used as dwellings/sites); nan,Internal (DS/OUV),,"43,000 to 33,000 years ago (Aurignacian layers)",Internal (DS/OUV),,First modern humans in Europe / Neanderthals,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural cliffs and caves (protecting archaeological deposits),Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,No,,,,Tier 9: Unflagged,
1597,Writing-on-Stone / Áísínai’pi,Canada,"Indigenous, Plan, Traditional (Element: Wall); nan",Internal (DS/OUV),,"ca. 4,500 BP - 3,500 years BP and the Contact Period (1,000 years BP to mid-nineteenth century; oldest art possibly ca. 3,000 years BP).",Internal (DS/OUV),,Blackfoot Confederacy (Siksikáíítsitapi) / Indigenous peoples,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,Sandstone,Sandstone,Sandstone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,,,,,Internal (DS/OUV),,Sandstone,Internal (DS/OUV),,,,,Hoodoos (columns of rock sculpted by erosion),Internal (DS/OUV),,,,,,,,,,,,,,Canada,Internal (DS/OUV),,Local (in situ archaeological remains),Internal (DS/OUV),,,,,Walls (Natural landscape features),Internal (DS/OUV),,Engravings and paintings (thousands of rock art images),Internal (DS/OUV),,,,,Erosion (sculpted the hoodoos),Internal (DS/OUV),,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
915,Fossil Hominid Sites of South Africa,South Africa,"Paleontological site; Plan, Structure, Pinnacle, Caves, Rocky Outcrops; nan",Internal (DS/OUV),,4.5 million to 1 million years ago (Hominid occupation era),Internal (DS/OUV),,"Early hominids (Australopithecus africanus, Paranthropus)",Internal (DS/OUV),,,Internal (DS/OUV),,"Breccia, Dolomitic Limestone, Limestone",Breccia,Breccia,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,Pliocene (Faunal evolution predating hominid occupation),Internal (DS/OUV),,,,,,,,,,,,,,Limestone quarry at Dart Pinnacle,Internal (DS/OUV),,South Africa,Internal (DS/OUV),,Local (natural settings and caves),Internal (DS/OUV),,,,,Natural caves and cave fillings preserving fossils,Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,No,,,,Tier 9: Unflagged,
915,Fossil Hominid Sites of South Africa,South Africa,"Paleontological site; Plan, Structure, Pinnacle, Caves, Rocky Outcrops; nan",Internal (DS/OUV),,4.5 million to 1 million years ago (Hominid occupation era),Internal (DS/OUV),,"Early hominids (Australopithecus africanus, Paranthropus)",Internal (DS/OUV),,,Internal (DS/OUV),,"Breccia, Dolomitic Limestone, Limestone",Dolomitic Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,Pliocene (Faunal evolution predating hominid occupation),Internal (DS/OUV),,,,,,,,,,,,,,Limestone quarry at Dart Pinnacle,Internal (DS/OUV),,South Africa,Internal (DS/OUV),,Local (natural settings and caves),Internal (DS/OUV),,,,,Natural caves and cave fillings preserving fossils,Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,No,,,,Tier 9: Unflagged,
915,Fossil Hominid Sites of South Africa,South Africa,"Paleontological site; Plan, Structure, Pinnacle, Caves, Rocky Outcrops; nan",Internal (DS/OUV),,4.5 million to 1 million years ago (Hominid occupation era),Internal (DS/OUV),,"Early hominids (Australopithecus africanus, Paranthropus)",Internal (DS/OUV),,,Internal (DS/OUV),,"Breccia, Dolomitic Limestone, Limestone",Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,Pliocene (Faunal evolution predating hominid occupation),Internal (DS/OUV),,,,,,,,,,,,,,Limestone quarry at Dart Pinnacle,Internal (DS/OUV),,South Africa,Internal (DS/OUV),,Local (natural settings and caves),Internal (DS/OUV),,,,,Natural caves and cave fillings preserving fossils,Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,No,,,,Tier 9: Unflagged,
231,Red Fort Complex,India,"Fort, Palace (Islamic, Persian, Timurid, and Hindu traditions; Mughal Architecture); nan",Internal (DS/OUV),,"1546 (Salimgarh), 1526 AD (Mughal initiated), Shah Jahan era",Internal (DS/OUV),,Mughal Empire,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,Red sandstone,Red sandstone,Sandstone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massive enclosing walls,Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,Yes,,,,Tier 9: Unflagged,
1743,Rock Paintings of Shulgan-Tash Cave,Russian Federation,"Karst massif / Cave system (features large halls, galleries, steep passages, interconnected siphons)",Internal (DS/OUV),,"Late Palaeolithic (created between 20,600 and 16,500 calibrated years BP; paintings are over 14,500 years old)",Internal (DS/OUV),,Upper Palaeolithic inhabitants / Prehistoric humans (Holds sacral importance for Indigenous Bashkir people),Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Karst massif, Speleothems, Dripstones",Speleothems,Speleothems,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural karst massif providing deep chambers and halls,Internal (DS/OUV),,"Cave walls used as surfaces for extensive rock paintings (depicting fauna, anthropomorphic figures, and geometric patterns)",Internal (DS/OUV),,,,,"Vulnerable to condensation, cyclic CO2 fluctuations, impacts from visitor numbers, and past defacement by graffiti",Internal (DS/OUV),,,,,,,,Good,,,Yes,,,,,
1743,Rock Paintings of Shulgan-Tash Cave,Russian Federation,"Karst massif / Cave system (features large halls, galleries, steep passages, interconnected siphons)",Internal (DS/OUV),,"Late Palaeolithic (created between 20,600 and 16,500 calibrated years BP; paintings are over 14,500 years old)",Internal (DS/OUV),,Upper Palaeolithic inhabitants / Prehistoric humans (Holds sacral importance for Indigenous Bashkir people),Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Karst massif, Speleothems, Dripstones",Dripstones,Dripstones,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural karst massif providing deep chambers and halls,Internal (DS/OUV),,"Cave walls used as surfaces for extensive rock paintings (depicting fauna, anthropomorphic figures, and geometric patterns)",Internal (DS/OUV),,,,,"Vulnerable to condensation, cyclic CO2 fluctuations, impacts from visitor numbers, and past defacement by graffiti",Internal (DS/OUV),,,,,,,,Good,,,Yes,,,,,
